Brand,Product Name,Price (INR),Product Link
Acko,"Acko 1 Year Extended Warranty for Laptops from Rs 30,000 to Rs 40,000 (E-mail delivery)",1249,https://www.amazon.in/Acko-Year-Extended-Warranty-Laptops/dp/B07MK2WYSY/ref=sr_1_240?dib=eyJ2IjoiMSJ9.ijnWLYK1OJQOtLrU2eR4Ol-oGqWSI9-00k4Pprk9yTmuLkvuFa5O4BOgZIgBDwnB-oBCewSE49QHJ4Hz8fWBzoilv08U5s5G_sgrnPmdOFUMn98REfB9IULquFKMWRhOE8ELotBQeqO7g-MWlBfBC8eNh3ogI_hdy6EqeWQSCb2-y5SELIYr_GKfUBwG15_acf0Q5QxgTPNkmNz72ORDgQteo_1HXnDaWCE27MxIWaM.wZkxYZIE-ZIzYQnYNYkkHVumnWiPdGLPIT_2tiF8HjI&dib_tag=se&keywords=laptops&qid=1760989702&sr=8-240
Lenovo,"Lenovo 2years Extended Warranty with Onsite Service (for Entry Laptops) - Email Delivery, No Physical Kit",3855,https://www.amazon.in/Lenovo-Extended-Warranty-Service-Laptops/dp/B0D7MTWFBS/ref=sr_1_241?dib=eyJ2IjoiMSJ9.ijnWLYK1OJQOtLrU2eR4Ol-oGqWSI9-00k4Pprk9yTmuLkvuFa5O4BOgZIgBDwnB-oBCewSE49QHJ4Hz8fWBzoilv08U5s5G_sgrnPmdOFUMn98REfB9IULquFKMWRhOE8ELotBQeqO7g-MWlBfBC8eNh3ogI_hdy6EqeWQSCb2-y5SELIYr_GKfUBwG15_acf0Q5QxgTPNkmNz72ORDgQteo_1HXnDaWCE27MxIWaM.wZkxYZIE-ZIzYQnYNYkkHVumnWiPdGLPIT_2tiF8HjI&dib_tag=se&keywords=laptops&qid=1760989702&sr=8-241
OneAssist,OneAssist 2 Years Total Protection Plan for Laptop Between INR 70001-80000 (E-Mail Delivery Only),3799,https://www.amazon.in/OneAssist-Protection-Between-70001-80000-Delivery/dp/B0CM6ZJJRM/ref=sr_1_242?dib=eyJ2IjoiMSJ9.ijnWLYK1OJQOtLrU2eR4Ol-oGqWSI9-00k4Pprk9yTmuLkvuFa5O4BOgZIgBDwnB-oBCewSE49QHJ4Hz8fWBzoilv08U5s5G_sgrnPmdOFUMn98REfB9IULquFKMWRhOE8ELotBQeqO7g-MWlBfBC8eNh3ogI_hdy6EqeWQSCb2-y5SELIYr_GKfUBwG15_acf0Q5QxgTPNkmNz72ORDgQteo_1HXnDaWCE27MxIWaM.wZkxYZIE-ZIzYQnYNYkkHVumnWiPdGLPIT_2tiF8HjI&dib_tag=se&keywords=laptops&qid=1760989702&sr=8-242
OneAssist,OneAssist 2 Years Total Protection Plan for Laptop Between INR 25001-30000 (E-Mail Delivery Only),1399,https://www.amazon.in/OneAssist-Protection-Between-25001-30000-Delivery/dp/B0CM77C4JY/ref=sr_1_243?dib=eyJ2IjoiMSJ9.ijnWLYK1OJQOtLrU2eR4Ol-oGqWSI9-00k4Pprk9yTmuLkvuFa5O4BOgZIgBDwnB-oBCewSE49QHJ4Hz8fWBzoilv08U5s5G_sgrnPmdOFUMn98REfB9IULquFKMWRhOE8ELotBQeqO7g-MWlBfBC8eNh3ogI_hdy6EqeWQSCb2-y5SELIYr_GKfUBwG15_acf0Q5QxgTPNkmNz72ORDgQteo_1HXnDaWCE27MxIWaM.wZkxYZIE-ZIzYQnYNYkkHVumnWiPdGLPIT_2tiF8HjI&dib_tag=se&keywords=laptops&qid=1760989702&sr=8-243
Acko,"Acko 2 Year Extended Warranty Plan for Laptop Between INR 20,001-30,000 (Email delivery)",1449,https://www.amazon.in/Extended-Warranty-Laptop-Between-delivery/dp/B0CFXDGMRV/ref=sr_1_244?dib=eyJ2IjoiMSJ9.ijnWLYK1OJQOtLrU2eR4Ol-oGqWSI9-00k4Pprk9yTmuLkvuFa5O4BOgZIgBDwnB-oBCewSE49QHJ4Hz8fWBzoilv08U5s5G_sgrnPmdOFUMn98REfB9IULquFKMWRhOE8ELotBQeqO7g-MWlBfBC8eNh3ogI_hdy6EqeWQSCb2-y5SELIYr_GKfUBwG15_acf0Q5QxgTPNkmNz72ORDgQteo_1HXnDaWCE27MxIWaM.wZkxYZIE-ZIzYQnYNYkkHVumnWiPdGLPIT_2tiF8HjI&dib_tag=se&keywords=laptops&qid=1760989702&sr=8-244
Dell,"Dell 15DC15250, Intel Core i5 13th Gen - 1334U, 16GB RAM, 1TB SSD, FHD 15.6""/39.62 cm, Windows 11, MSO'24, Silver, 1.62kg, Backlit Keyboard, 15 Month McAfee, Thin & Light Laptop",54990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDk4Nzc4ODQzNTY2Nzc1OjE3NjA5ODk3MDI6c3BfYnRmOjMwMDQ3Mzg4MjgzNDAzMjo6MDo6&url=%2FDell-Inspiron-3530-i5-1334U-Keyboard%2Fdp%2FB0DSFQZTVW%2Fref%3Dsr_1_245_sspa%3Fdib%3DeyJ2IjoiMSJ9.ijnWLYK1OJQOtLrU2eR4Ol-oGqWSI9-00k4Pprk9yTmuLkvuFa5O4BOgZIgBDwnB-oBCewSE49QHJ4Hz8fWBzoilv08U5s5G_sgrnPmdOFUMn98REfB9IULquFKMWRhOE8ELotBQeqO7g-MWlBfBC8eNh3ogI_hdy6EqeWQSCb2-y5SELIYr_GKfUBwG15_acf0Q5QxgTPNkmNz72ORDgQteo_1HXnDaWCE27MxIWaM.wZkxYZIE-ZIzYQnYNYkkHVumnWiPdGLPIT_2tiF8HjI%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989702%26sr%3D8-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=ufQ3LHEYRB&sp_cr=ZAZ
ASUS,"ASUS Vivobook 16, Snapdragon X, 16GB RAM, 512GB SSD, FHD+ 16"", Windows 11, Office Home 2024, Cool Silver, 1.88kg, X1607QA-MB050WS, Qualcomm Adreno iGPU, 45TOPS, M365 Basic(1Year)* Laptop",52990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDk4Nzc4ODQzNTY2Nzc1OjE3NjA5ODk3MDI6c3BfYnRmOjMwMDU3ODI3MDkyMjYzMjo6MDo6&url=%2FASUS-Vivobook-Snapdragon-Qualcomm-X1607QA-MB050WS%2Fdp%2FB0DX1TJXRD%2Fref%3Dsr_1_246_sspa%3Fdib%3DeyJ2IjoiMSJ9.ijnWLYK1OJQOtLrU2eR4Ol-oGqWSI9-00k4Pprk9yTmuLkvuFa5O4BOgZIgBDwnB-oBCewSE49QHJ4Hz8fWBzoilv08U5s5G_sgrnPmdOFUMn98REfB9IULquFKMWRhOE8ELotBQeqO7g-MWlBfBC8eNh3ogI_hdy6EqeWQSCb2-y5SELIYr_GKfUBwG15_acf0Q5QxgTPNkmNz72ORDgQteo_1HXnDaWCE27MxIWaM.wZkxYZIE-ZIzYQnYNYkkHVumnWiPdGLPIT_2tiF8HjI%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989702%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=GQuJjMyFqr&sp_cr=ZAZ
Apple,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 8-core GPU, 16GB Unified Memory, 256GB) - Starlight",96990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDMzOTMxNTcxODYxNDM2OjE3NjA5ODk3MjE6c3BfYXRmX25leHQ6MzAwNDk5NDUzMzQ3MzMyOjowOjo&url=%2FApple-MacBook-13-inch-10-core-Unified%2Fdp%2FB0DZDC247V%2Fref%3Dsr_1_241_sspa%3Fdib%3DeyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989721%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=Vn4tgZoBrX&sp_cr=ZAZ
Dell,"Dell Inspiron 3535, Windows 11 Home, AMD Ryzen 3 7320U Processor, (8GB RAM/512GB SSD/Window 11/Ms Office' 21/15.6""(39.62 Cm) FHD Display/15 Month Mcafee/Carbon Black/1.67Kg Thin & Light Laptop",28990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDMzOTMxNTcxODYxNDM2OjE3NjA5ODk3MjE6c3BfYXRmX25leHQ6MzAwNzIzNjgwMTMwMzMyOjowOjo&url=%2FDell-Inspiron-3535-Windows-Processor%2Fdp%2FB0DG5CY2Y2%2Fref%3Dsr_1_242_sspa%3Fdib%3DeyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989721%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=8lmGrJDGAv&sp_cr=ZAZ
OneAssist,OneAssist 2 Years Total Protection Plan for Laptop Upto INR 20000 (E-Mail Delivery Only),849,https://www.amazon.in/OneAssist-Years-Protection-Laptop-Delivery/dp/B0CM79F312/ref=sr_1_243?dib=eyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8&dib_tag=se&keywords=laptops&qid=1760989721&sr=8-243
OneAssist,OneAssist 2 Years Total Protection Plan for Laptop Between INR 120001-150000 (E-Mail Delivery Only),6899,https://www.amazon.in/OneAssist-Protection-Between-120001-150000-Delivery/dp/B0CM7GGTG4/ref=sr_1_244?dib=eyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8&dib_tag=se&keywords=laptops&qid=1760989721&sr=8-244
Dell,"Dell 2years Extended Warranty for INSPIRON 7000 & 2-in-1 / G-Series for Laptops (Email Delivery, No Physical Kit)",4999,https://www.amazon.in/Extended-Warranty-Support-Delivery-Physical/dp/B0CKWD3TQK/ref=sr_1_245?dib=eyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8&dib_tag=se&keywords=laptops&qid=1760989721&sr=8-245
Dell,"Dell 2years Extended Warranty for INSPIRON 3000 Series for Laptop (Email Delivery, No Physical Kit)",3299,https://www.amazon.in/Extended-Warranty-Support-Delivery-Physical/dp/B0CKWC9RG4/ref=sr_1_246?dib=eyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8&dib_tag=se&keywords=laptops&qid=1760989721&sr=8-246
Acko,"Acko 1 Year Extended Warranty for Laptops from 60,000 to 1,00,000 (Email delivery) for B2B",2399,https://www.amazon.in/Acko-Extended-Warranty-Laptops-delivery/dp/B07ZKKNPH9/ref=sr_1_247?dib=eyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8&dib_tag=se&keywords=laptops&qid=1760989721&sr=8-247
OneAssist,OneAssist 1 Year Total Protection Plan for Accidental and Liquid Damage of Laptop Between INR 50001-60000 (E-Mail Delivery Only),1999,https://www.amazon.in/OneAssist-Protection-Accidental-50001-60000-Delivery/dp/B0CM3CNYZ1/ref=sr_1_248?dib=eyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8&dib_tag=se&keywords=laptops&qid=1760989721&sr=8-248
Acko,"Acko 2 Year Extended Warranty Plan for Laptop Between INR 40,001-60,000 (Email delivery only)",3199,https://www.amazon.in/Extended-Warranty-Laptop-Between-delivery/dp/B0CWVBSQ18/ref=sr_1_249?dib=eyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8&dib_tag=se&keywords=laptops&qid=1760989721&sr=8-249
OneAssist,OneAssist 1 Year Total Protection Plan for Accidental and Liquid Damage of Laptop Between INR 40001-50000 (E-Mail Delivery Only),1399,https://www.amazon.in/OneAssist-Protection-Accidental-40001-50000-Delivery/dp/B0CM3H9YZ5/ref=sr_1_250?dib=eyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8&dib_tag=se&keywords=laptops&qid=1760989721&sr=8-250
acer,"acer Aspire Lite, 12th gen, Intel Core i5-12450H Processor, 16 GB, 512GB, 15.6""/39.62 cm, Windows 11 Home, MSO, Pure Silver, 1.70 kg, AL15-52H, Backlit Keyboard",40990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDMzOTMxNTcxODYxNDM2OjE3NjA5ODk3MjE6c3BfbXRmOjMwMDMyNTkyMDk2MzczMjo6MDo6&url=%2FAcer-i5-12450H-Windows11Home-AL15-52H-Keyboard%2Fdp%2FB0DDL495SX%2Fref%3Dsr_1_251_sspa%3Fdib%3DeyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989721%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=toB8mIrCZ8&sp_cr=ZAZ
Acer,"Acer Aspire Lite, Intel Core i5 13th Gen - 1334U, 16GB RAM, 512GB SSD, Full HD 15.6""/39.62 cm, Windows 11 Home, MS Office, Steel Gray, 1.59 KG, AL15-53, Metal Body, Thin and Light Premium Laptop",40490,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDMzOTMxNTcxODYxNDM2OjE3NjA5ODk3MjE6c3BfbXRmOjMwMDQ1OTUxNDIxMjgzMjo6MDo6&url=%2FAcer-i5-1334U-39-62cm-Windows-AL15-53%2Fdp%2FB0DPXBHF8H%2Fref%3Dsr_1_252_sspa%3Fdib%3DeyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989721%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=MxaJSuUp8L&sp_cr=ZAZ
OneAssist,OneAssist 2 Years Total Protection Plan for Laptop Between INR 20001-25000 (E-Mail Delivery Only),1149,https://www.amazon.in/OneAssist-Protection-Between-20001-25000-Delivery/dp/B0CM6ZLG2M/ref=sr_1_253?dib=eyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8&dib_tag=se&keywords=laptops&qid=1760989721&sr=8-253
QCare,QCare 2 Year Extended Warranty for Laptop (Rs. 35001 to 40000) (Email Delivery),2299,https://www.amazon.in/Quess-Extended-Warranty-Between-Delivery/dp/B09B5Z5L7K/ref=sr_1_254?dib=eyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8&dib_tag=se&keywords=laptops&qid=1760989721&sr=8-254
Xtracover,Xtracover 2 Year Total Protection Plan for Laptop (Rs. 50K to 60K) for B2B (Email Delivery),3850,https://www.amazon.in/Xtracover-Total-Protection-Laptop-Delivery/dp/B0F8R3RHH1/ref=sr_1_255?dib=eyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8&dib_tag=se&keywords=laptops&qid=1760989721&sr=8-255
QCare,QCare 2 Year Extended Warranty for Laptop (Rs. 80001 to 90000) (Email Delivery),4999,https://www.amazon.in/Quess-Extended-Warranty-Between-Delivery/dp/B09BQS34Q5/ref=sr_1_256?dib=eyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8&dib_tag=se&keywords=laptops&qid=1760989721&sr=8-256
Lenovo,"Lenovo V15 G4 IRU 15.6"" FHD 13th Gen Laptop, Intel Core i7-13620H, 16GB RAM,512GB SSD Storage, Intel UHD Graphics, Wi-Fi 6, Windows 11 & MS-Office liftime, Iron Grey, 1 Year (12M) Brand Warranty",59999,https://www.amazon.in/Lenovo-i7-13620H-Graphics-MS-Office-Warranty/dp/B0FPFMV4XJ/ref=sr_1_257?dib=eyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8&dib_tag=se&keywords=laptops&qid=1760989721&sr=8-257
acer,"acer Travel Lite 14[New Launch], AMD Ryzen 3-7330U, 16GB RAM, 512GB SSD, 14inch Full HD, UHD Graphics, Premium Metal Body, Windows 11 Pro, MSO 21, 1.34KG, TL14-42M, Thin & Light Laptop",31990,https://www.amazon.in/acer-3-7330U-Graphics-Premium-TL14-42M/dp/B0F6MY3GDD/ref=sr_1_258?dib=eyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8&dib_tag=se&keywords=laptops&qid=1760989721&sr=8-258
ASUS,"ASUS Vivobook Go 15 (2025), AMD Ryzen 5 7520U Thin & Light Laptop(AMD Radeon iGPU/16GB RAM/512GB SSD/FHD/15.6""/60Hz/Windows 11/M365 Basic (1Year)*/Office Home 2024/Mixed Black/1.63Kg)E1504FA-NJ1505WS",37499,https://www.amazon.in/ASUS-Vivobook-Laptop-Windows-E1504FA-NJ1505WS/dp/B0FLPHF28S/ref=sr_1_259?dib=eyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8&dib_tag=se&keywords=laptops&qid=1760989721&sr=8-259
Lenovo,"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN",23999,https://www.amazon.in/Lenovo-Celeron-1920x1080-Antiglare-82QYA00MIN/dp/B0C28FKJXG/ref=sr_1_260?dib=eyJ2IjoiMSJ9.kIR-e4Z6igIxg_vt18LrQ4Z7Wca78Lo8l5ls7S-RfJBFTLN4pziRAL8YVO6elejuY8Lo5mhs3W_CJi5GPdRZQRiBfbxORvxvICw84c9UGeHo4xzIE_-rMnRbtfivo5qb_s9H8IOHBt8W9g5SCc7f_8sUbfMuTJouWVpiNvGj9IYacMGTOQMoj2XHdyE1CVEIfsJHPcLu_b1GScllyfkXRDV-dY7Js-3f5QL8oH0pqpE.17mcLlv5TWUlWoCqKwtIgft5A-4OtXdujN_TY8L8Ew8&dib_tag=se&keywords=laptops&qid=1760989721&sr=8-260
